"[run number]","scenarios","n","rayon","Quarantaine","p-immuniser","p-symptomatiques","p-asymptomatiques","p-retablies","p-mort","[step]","count turtles with [state = 0]","count turtles with [state = 1]","count turtles with [state = 2]"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","50","837","1","48"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","88","871","0","16"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","71","737","3","67"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","62","908","0","16"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","223","892","1","1"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","218","779","0","2"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","236","741","0","6"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","15","915","3","51"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","51","836","1","48"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","72","735","2","67"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","89","869","2","16"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","224","892","0","2"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","63","908","0","15"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","219","779","0","2"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","237","741","0","6"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","73","734","1","64"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","52","835","1","46"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","16","909","6","50"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","90","867","2","18"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","220","779","0","2"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","238","741","0","6"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","225","891","1","2"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","64","908","0","14"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","74","730","4","62"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","53","835","0","43"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","17","902","7","55"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","221","779","0","2"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","91","867","0","20"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","239","741","0","6"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","65","908","0","13"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","226","891","0","3"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","75","729","1","64"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","54","835","0","43"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","222","779","0","2"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","240","741","0","5"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","18","898","4","59"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","66","908","0","13"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","227","891","0","3"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","76","727","2","62"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","92","866","1","20"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","241","741","0","5"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","55","834","1","41"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","223","779","0","2"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","19","889","9","57"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","77","727","0","58"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","228","890","1","3"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","67","908","0","13"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","93","866","0","20"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","242","741","0","5"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","56","833","1","38"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","224","779","0","2"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","78","726","1","56"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","20","884","5","65"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","229","890","0","4"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","94","865","1","20"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","68","908","0","13"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","243","741","0","5"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","225","779","0","2"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","57","832","1","35"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","79","724","2","54"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","21","876","8","66"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","230","889","1","4"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","95","863","2","21"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","69","908","0","13"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","244","741","0","5"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","226","779","0","2"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","58","830","2","33"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","80","723","1","53"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","231","885","4","5"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","22","872","4","69"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","96","860","3","19"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","245","741","0","4"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","70","907","1","12"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","81","722","1","52"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","227","779","0","2"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","59","828","2","34"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","232","884","1","9"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","23","868","4","69"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","246","741","0","4"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","82","722","0","46"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","97","859","1","22"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","228","779","0","2"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","71","907","0","13"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","60","826","2","35"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","233","882","2","10"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","83","722","0","41"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","24","865","3","66"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","247","741","0","4"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","229","779","0","2"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","98","858","1","22"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","72","907","0","13"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","61","823","3","35"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","84","722","0","39"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","234","882","0","11"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","248","741","0","4"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","230","779","0","2"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","25","861","4","66"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","99","857","1","20"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","73","907","0","11"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","62","822","1","37"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","85","722","0","36"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","235","882","0","11"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","249","741","0","4"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","231","779","0","2"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","26","859","2","64"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","100","856","1","20"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","63","822","0","38"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","74","907","0","10"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","86","722","0","34"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","250","741","0","4"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","236","882","0","11"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","232","779","0","2"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","101","856","0","20"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","87","721","1","33"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","27","857","2","62"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","64","821","1","37"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","75","907","0","10"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","251","741","0","4"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","233","779","0","2"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","237","882","0","11"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","88","721","0","32"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","102","855","1","19"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","28","854","3","63"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","65","821","0","36"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","76","907","0","10"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","252","741","0","4"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","234","779","0","2"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","238","882","0","10"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","89","721","0","28"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","103","855","0","19"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","66","821","0","34"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","29","849","5","65"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","253","741","0","4"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","77","907","0","9"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","235","779","0","2"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","90","721","0","28"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","239","881","1","10"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","104","855","0","18"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","67","821","0","34"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","254","741","0","3"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","30","846","3","66"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","91","721","0","26"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","78","907","0","9"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","236","779","0","1"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","240","881","0","11"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","105","855","0","18"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","68","820","1","32"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","255","741","0","3"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","92","721","0","24"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","31","842","4","63"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","79","907","0","9"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","237","779","0","1"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","241","881","0","10"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","106","855","0","17"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","69","820","0","31"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","256","741","0","2"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","93","721","0","23"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","32","838","4","65"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","238","779","0","1"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","80","907","0","8"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","242","881","0","9"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","257","741","0","2"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","94","721","0","21"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","107","855","0","17"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","70","819","1","27"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","33","837","1","64"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","239","778","1","1"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","81","907","0","8"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","243","881","0","9"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","258","741","0","2"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","95","721","0","20"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","71","819","0","28"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","108","855","0","17"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","240","778","0","2"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","34","834","3","64"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","82","907","0","7"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","259","741","0","2"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","96","721","0","17"
"7","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","244","881","0","9"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","72","819","0","25"
"9","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","109","854","1","14"
"8","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","241","778","0","1"
"13","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","35","832","2","64"
"10","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","97","721","0","15"
"4","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","260","741","0","2"
"11","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","83","907","0","7"
"12","pop-sans-asymptomatique","1000","4","oui","0","1","1","0.03","0.02","73","819","0","24"
